,uuid,predicate_id,predicate_label,obj_label,sub_label,sub_uri
2345,669f6be9-463e-4453-9c57-7af0e86f2187,P37,official language,English,Philippines,Q928
2346,870bed64-48b0-4a8d-9095-328a21691e1f,P37,official language,Finnish,Sweden,Q34
2347,73615b29-d0a7-4737-8cbf-4a87e16541a4,P37,official language,English,Idaho,Q1221
2348,5d45030c-4aef-4bc2-a46f-d910980f253d,P37,official language,Marathi,Maharashtra,Q1191
2349,45ee6c7d-ef22-4e1a-b21a-64aa9ed1273d,P37,official language,Russian,Republic of Buryatia,Q6809
2350,04566835-f70b-449a-87cd-f441d19c7b7a,P37,official language,French,Niger,Q1032
2351,9184d323-1124-4cad-a514-be11d2a30080,P37,official language,Swedish,Solna Municipality,Q109010
2352,a8a14351-9668-4e44-87ac-48de04b2f217,P37,official language,English,Lucknow,Q47916
2353,605b472f-7da6-421a-9bb6-879bf16ca684,P37,official language,Russian,Russian Soviet Federative Socialist Republic,Q2184
2354,2f5e675e-e7d2-45d2-9b32-03997e248d23,P37,official language,German,Spiez,Q69484
2355,bf0ab9c6-3625-4802-866f-6b8305c8547b,P37,official language,Albanian,Autonomous Province of Kosovo and Metohija,Q1255
2356,346f699c-48d5-4a49-84ab-9e8646b145eb,P37,official language,Swedish,Hammarland,Q134685
2357,9127abb8-7ab4-48af-b6fa-9b47fbc63a77,P37,official language,Finnish,Vaala,Q984936
2358,0ccec3b7-4eaf-4644-891e-c5e3fcc26a1b,P37,official language,French,National Film Board of Canada,Q1530721
2359,8e254328-ae67-4d92-80bc-4e863d7cd47c,P37,official language,Finnish,Jakobstad,Q1679567
2360,9ad75ab3-953f-4aa9-be37-b9c117d6248c,P37,official language,Hebrew,Mandatory Palestine,Q193714
2361,e627de6f-9fb0-45c9-b617-eb1c05a467d5,P37,official language,Indonesian,ASEAN,Q7768
2362,98123fa6-9329-4696-89ff-d88f620020ee,P37,official language,Serbian,Serbia and Montenegro,Q37024
2363,e950a15e-3783-4fcf-8d38-731d2dbf6ebb,P37,official language,Spanish,Nuevo Santander,Q2910242
2364,4563a119-e0bd-46ad-b761-baa4fda9bc3e,P37,official language,English,International Organization for Standardization,Q15028
2365,93c76c6a-0a77-4abf-b590-9195b4d5ee6d,P37,official language,Croatian,Croatia,Q224
2366,58815c7b-1bb2-4084-89a5-baec7b0d3959,P37,official language,Finnish,Kiruna Municipality,Q499474
2367,34fb8933-0fbd-48b6-a0eb-3547d8dad3dd,P37,official language,Persian,Mashhad,Q121157
2368,b781a8c0-c704-45ad-8821-19d19607d0b3,P37,official language,English,American Samoa,Q16641
2369,a712d6b9-8a29-415c-8be6-cfe67abba3c9,P37,official language,Swedish,Kauniainen,Q208287
2370,a63f78e3-5ba1-45f9-95c4-9898adab5e58,P37,official language,Czech,Czech Republic,Q213
2371,a8666023-adda-4ab3-8964-783c5f277a92,P37,official language,English,Saint Lucia,Q760
2372,65c138de-69b1-4c8d-9165-2330faff5a08,P37,official language,Spanish,North American Free Trade Agreement,Q181574
2373,3f1b3230-2c08-4cc2-8b2e-5af2478018c3,P37,official language,German,Liechtenstein,Q347
2374,f2261722-6c17-451f-a4a8-96cbba1bb240,P37,official language,Finnish,Virolahti,Q534072
2375,e0d783ed-5579-44c4-ab0f-763aa2332ca9,P37,official language,English,Uganda,Q1036
2376,edf02836-4f63-4abc-ae8a-e48196ce8331,P37,official language,Russian,Republic of Adygea,Q3734
2377,4c406f28-f03c-4d90-8617-4b3d23586631,P37,official language,Russian,Chuvash Republic,Q5466
2378,feb46c0b-2284-4a4d-ba3f-afb9e8367757,P37,official language,French,Seychelles,Q1042
2379,b1a9a74f-932f-4b56-8be4-c48a727c78f6,P37,official language,Czech,European Union,Q458
2380,ade58670-1b85-47df-9c60-50b699138b98,P37,official language,English,Eritrea,Q986
2381,e2549d9f-ff0e-4153-83c2-5de297ed782a,P37,official language,French,Mauritius,Q1027
2382,013719e3-2ccf-490b-b75b-717c27a8f857,P37,official language,Lithuanian,European Union,Q458
2383,aded6800-d0c7-4aa3-b282-7837ccf61f4c,P37,official language,Russian,Republic of North Ossetia-Alania,Q5237
2384,be7d11c8-3f0b-4f2a-86b5-9d74c59e8725,P37,official language,Spanish,La Gomera,Q105967
2385,589d5133-8026-4228-882a-341d281a5a2d,P37,official language,Spanish,Enlightenment in Spain,Q1322229
2386,7577d72b-e37f-4106-9666-e50955837a65,P37,official language,French,France,Q142
2387,49c2f3ed-dda7-422b-ab3a-7a12cf1f24c4,P37,official language,Malayalam,Kerala,Q1186
2388,3ad25567-8925-4fc8-b7be-e7bdef6ff742,P37,official language,French,Cameroon,Q1009
2389,2a9a6825-d212-46a9-a9dc-1b675e1eb622,P37,official language,French,Quebec City,Q2145
2390,1654c1c9-96f3-41ac-8876-7e1bc6bf75c7,P37,official language,Spanish,Valencian Community,Q5720
2391,e57627d2-3f84-4a7e-9d05-81085fe53caf,P37,official language,Thai,Thailand,Q869
2392,d1fb1773-17c2-4c64-aebd-bdec232d6cde,P37,official language,Finnish,Asikkala,Q730285
2393,d9582c6c-4513-4b3b-a3e8-55e6cece2d58,P37,official language,Latin,Exarchate of Ravenna,Q694740
2394,4e920158-0058-4ddb-866c-a3a907becb05,P37,official language,Italian,Organization for Security and Co-operation in Europe,Q81299
2395,7aecbc1a-fcaf-4045-a0cc-73641e220529,P37,official language,French,Democratic Republic of the Congo,Q974
2396,b285212f-a314-4051-8515-a8a6579af38e,P37,official language,Hungarian,Hungary,Q28
2397,120873e8-abcd-4b6c-bc59-629c9bc0334c,P37,official language,Spanish,Izabal Department,Q693658
2398,749aae17-3e0e-4c41-9a51-657674b5543d,P37,official language,Finnish,Savonlinna,Q683512
2399,8271b745-7760-4212-974b-8d5e4beb6859,P37,official language,Russian,Donetsk People's Republic,Q16150196
2400,491e3afb-e69e-469c-aac4-20c3e6e10bd6,P37,official language,French,Vanuatu,Q686
2401,0fb9d3ae-1a99-486a-a656-e98d24220256,P37,official language,Estonian,Estonia,Q191
2402,d68b443d-2c27-4099-a901-420fe61e9d82,P37,official language,English,Kentucky,Q1603
2403,a57d1a4a-dc26-43ad-b5fa-f8f1b478162b,P37,official language,Swedish,Storuman Municipality,Q499415
2404,e3f8aff9-651c-44ce-ba93-4f875a2a4b6c,P37,official language,Finnish,Orivesi,Q953081
2405,fad61798-65ee-499b-b0b0-122d34151588,P37,official language,Finnish,Paltamo,Q985337
2406,fe7ae113-9c6e-4c6c-b951-ff9ec41767f7,P37,official language,Hindi,Lucknow,Q47916
2407,b412393a-e6be-43fb-b6cf-022f812f6399,P37,official language,Indonesian,Bali,Q4648
2408,0d35da69-ecab-48ee-b79c-64ecd4cb6b6b,P37,official language,English,North Dakota,Q1207
2409,c134596f-6909-4c06-b937-70f8661a92d4,P37,official language,Finnish,Kalix Municipality,Q117091
2410,b287bd02-8abb-4a11-9173-7a2fc2b3803f,P37,official language,Basque,Spain,Q29
2411,046b5f81-67d9-4919-bdb5-a32d2e9f6594,P37,official language,English,Malta,Q233
2412,ec983ca3-91f0-49ad-a0e1-8504a14c8349,P37,official language,Russian,Republic of Kalmykia,Q3953
2413,b7add303-4e14-42d2-bfb3-91e08480e4ae,P37,official language,Finnish,Teuva,Q6167
2414,620e39fc-2bd6-487e-ab13-11c95ba7af39,P37,official language,Italian,Camorino,Q69802
2415,ebd391df-d8f0-43e7-ae45-556f4f8a7e15,P37,official language,French,Canton of Fribourg,Q12640
2416,6a0c649e-ab1e-45e8-9ea1-f23a74a5bd30,P37,official language,English,Northwest Territories,Q2007
2417,475229de-781e-4271-817f-13a86c39dab3,P37,official language,Finnish,Akaa,Q413747
2418,c93ae323-f877-41d2-b8d7-c4a3c3350e2a,P37,official language,English,New Brunswick,Q1965
2419,d3f21a38-e017-4fb3-a7bf-665974701d0a,P37,official language,English,Wales,Q25
2420,6f624f9f-54ba-4794-9acd-c17641381c5d,P37,official language,Finnish,Hamina,Q367780
2421,802264b0-678f-453a-ab5c-c4bec357ace9,P37,official language,French,Comoros,Q970
2422,e90a1aea-66cd-41fc-a6f5-e823f9a3700b,P37,official language,Romani,Sweden,Q34
2423,78764502-ae1b-4ed3-9c25-2394dead174a,P37,official language,Swedish,Sundsvall Municipality,Q504994
2424,4c328f81-c666-4ec5-935f-b676ae76392e,P37,official language,Greek,Kingdom of Sicily,Q188586
2425,cf31b1b1-c2d2-40ee-aad6-e9e087752241,P37,official language,French,World Health Organization,Q7817
2426,e171eb44-da16-4157-817b-06e8edbc6d25,P37,official language,German,Canton of Fribourg,Q12640
2427,5c0946bc-cccb-4a1c-b6dc-1c9275b88e81,P37,official language,Russian,International Civil Aviation Organization,Q125761
2428,ea38c013-b9e5-4f24-bdcd-2f7159db82d6,P37,official language,German,German-speaking Community of Belgium,Q90027
2429,0cc7ca24-aa7a-4bf7-b632-1c9d6eeb06e2,P37,official language,Finnish,Kannonkoski,Q986722
2430,14c671ce-fc29-4b51-9371-7be7226f0bf2,P37,official language,French,United Nations,Q1065
2431,eb9512f3-d478-4f6b-b3e9-9c077f2d23f6,P37,official language,Greek,Roman Empire,Q2277
2432,69b1ebe0-9db9-4eba-9240-5f0ef32f9bb1,P37,official language,Russian,Udmurt Autonomous Oblast,Q2496397
2433,8f2e0b12-478d-4f1e-994d-949ac0d8b44b,P37,official language,Hindi,Indore,Q66616
2434,eeb26c82-d4ca-41c1-abd4-b1847476f01a,P37,official language,English,Gibraltar,Q1410
2435,3a1c326c-af88-4212-919f-e5d1e3fa5d0a,P37,official language,Polish,Byelorussian Soviet Socialist Republic,Q2895
2436,6d2557b6-13d4-4961-878e-1e89b234293a,P37,official language,Spanish,Spain,Q29
2437,65a1ffd7-9414-4ccb-afb1-8fb7eb853299,P37,official language,Welsh,Torfaen,Q643919
2438,0f1aebbb-8744-459c-a599-b95e1f815a05,P37,official language,Tamil,Tamil Nadu,Q1445
2439,671c6981-be76-41ed-9f0b-24cb9dc08592,P37,official language,Russian,Altai Krai,Q5942
2440,7c15e1c1-6424-4c8a-ba51-276fd399eb2c,P37,official language,Italian,Mendrisio,Q69041
2441,309a460d-f441-432d-8fb0-4a13fb64daf9,P37,official language,French,Luxembourg,Q32
2442,1ed7f831-6ca3-4c5a-b53a-1d9b028a60fb,P37,official language,Indonesian,Aceh,Q1823
2443,84257187-0e83-4236-a4ca-93ed4bcf9842,P37,official language,Spanish,El Salvador,Q792
2444,04bb64c7-7838-4e7a-a504-342e2e8f121e,P37,official language,French,European Union,Q458
2445,a5cab329-1511-441f-a180-4d210d63e48c,P37,official language,Welsh,United Kingdom,Q145
2446,b2b8eb85-397d-4871-a44f-ba4bfe545b3e,P37,official language,English,Torfaen,Q643919
2447,61ea924d-e4e1-4743-9d25-fd9638d5f5a9,P37,official language,French,Bex,Q52261
2448,af508798-b8ee-4429-80aa-4d102b011b67,P37,official language,Indonesian,Jambi,Q2051
2449,0c0f5d79-4559-462c-aa22-36bb4b29c05f,P37,official language,French,Grand-Saconnex,Q69714
2450,617e9eed-9d36-4e3a-8bb5-6c599ed88762,P37,official language,Danish,Denmark,Q35
2451,95474709-ff79-4922-a582-7cdb4e2ba264,P37,official language,Russian,International Organization for Standardization,Q15028
2452,2d88462f-2499-4d31-ac99-35d63899ed50,P37,official language,Finnish,Kolari,Q543882
2453,f0cf85c2-9886-4ac2-8111-eb37734356ad,P37,official language,French,Canada,Q16
2454,45ea2f75-abe7-4834-a8cc-c51e3053f6e2,P37,official language,French,Cologny,Q69245
2455,b1c0a7e2-9db7-4b3c-81fa-b0bc58a12f55,P37,official language,English,County Cork,Q162475
2456,0047cc25-670e-4ec4-bf21-11256991c2ab,P37,official language,Italian,San Marino,Q238
2457,a6ef28f8-a71f-4791-a783-c07e5e08fa1a,P37,official language,English,Pakistan,Q843
2458,8c457db4-f570-4db9-94ca-7ebaa049ccb8,P37,official language,Azerbaijani,Democratic Republic of Azerbaijan,Q206411
2459,7da08246-02f0-4da5-8ae0-7e2fc5f28206,P37,official language,Portuguese,European Union,Q458
2460,cbb8e582-9f48-4fec-b8b0-168cab33584b,P37,official language,English,Guernsey,Q25230
2461,931688f4-89e2-4735-83cb-b71e2925dae7,P37,official language,Finnish,Merikarvia,Q1009215
2462,98418d0f-b16f-499b-bc1b-dad0f25e5319,P37,official language,Italian,Ligornetto,Q70330
2463,0478f7fc-40b3-473b-88aa-7e5d53a49c5b,P37,official language,Russian,Organization for Security and Co-operation in Europe,Q81299
2464,330a2673-1f63-4b86-83c6-7ad1ae73b44b,P37,official language,German,Dietikon,Q64070
2465,43c1f651-77aa-4926-a4dd-e725f6802767,P37,official language,Slovak,First Czechoslovak Republic,Q140359
2466,3b94d5ca-170a-4f21-a468-bda933ba2a7d,P37,official language,Venetian,Republic of Venice,Q4948
2467,fdc44f56-4049-4311-be8c-f053039048cb,P37,official language,English,Dominica,Q784
2468,1f2c67fa-6731-4f1c-a1ea-c72b4ddc03d1,P37,official language,Italian,Faido,Q69673
2469,e08024f3-e446-489e-bb99-a62949dcbc5e,P37,official language,English,International Association of Athletics Federations,Q1158
2470,9fd7a582-71a8-42ef-9095-a214b5e0b394,P37,official language,Italian,Kingdom of Tavolara,Q947153
2471,08995ecb-b989-4bc1-9a27-9ea17379c349,P37,official language,Russian,International Atomic Energy Agency,Q41984
2472,7fbd15fe-2881-407e-bdb0-abf3a733b75f,P37,official language,Spanish,Guatemala,Q774
2473,6dda06a8-45c1-49e9-9414-e2fb6271e416,P37,official language,Russian,Belarus,Q184
2474,cd0cd978-db0f-418e-8d86-505f2d9ec4bd,P37,official language,English,South Carolina,Q1456
2475,d384efd8-a804-4db4-ac2b-8c3ba9273161,P37,official language,English,Saint Vincent and the Grenadines,Q757
2476,0206da85-de53-4bd1-870b-490f3823f322,P37,official language,French,Aigle,Q43195
2477,b87fb382-e6a7-405e-8e84-277c5b3c67eb,P37,official language,English,Mauritius,Q1027
2478,dfdaf7c1-9403-4c93-a5e9-93dd3a720bd5,P37,official language,Persian,Timurid Empire,Q484195
2479,911bb614-c5f4-44b8-af0e-6d9f9ede10c7,P37,official language,Spanish,Nicaragua,Q811
2480,1d7242af-1e05-46b1-a607-a0295c775226,P37,official language,Filipino,Cebu,Q13786
2481,d60abf46-60d3-4fac-aa01-bdcf5be40746,P37,official language,Serbian,Serbia,Q403
2482,882c5f93-04a8-40ea-86fd-32d781c7a3ff,P37,official language,German,Prussia,Q38872
2483,443790bd-115f-4b1e-acdb-874c016a4015,P37,official language,Finnish,Ulvila,Q247128
2484,a5003de4-7391-4236-aa28-7bea50c52374,P37,official language,Danish,Faroe Islands,Q4628
2485,4344084f-2121-4706-8cf7-5588cb10ec93,P37,official language,Icelandic,Iceland,Q189
2486,15d5afb7-1096-444b-92c0-2a417aa2ad01,P37,official language,Montenegrin,Montenegro,Q236
2487,853ce67f-246c-44eb-af73-76f2c0abba82,P37,official language,Swedish,Lemland,Q176186
2488,8f851ff6-3b77-4b29-aef6-2fb7d36e093b,P37,official language,Swedish,Karlskoga Municipality,Q509634
2489,06d86165-bcd2-4150-b927-ced482891340,P37,official language,Swedish,Stockholm Municipality,Q506250
2490,4edeb704-f8b7-4b75-ab55-488cdf0b20c4,P37,official language,Swedish,Korsholm,Q1784789
2491,3d1f4792-73a5-40eb-82fb-948d559fcbc4,P37,official language,Finnish,Karkkila,Q530309
2492,d936a072-b4b1-48c7-9347-6738baa0a9b9,P37,official language,Swedish,Eskilstuna Municipality,Q503144
2493,7f5b9251-6aea-4f67-aa51-0e0d8027e10c,P37,official language,French,Vichy France,Q69808
2494,6914502f-523d-4263-9edb-0afc797c3c91,P37,official language,Finnish,Somero,Q939727
2495,81e514f9-45da-4fc2-8ad6-42c0c0fb824e,P37,official language,Russian,Melitopol,Q33349
2496,bb307f28-b0f6-4a24-846e-8145c2c8ccda,P37,official language,Finnish,Muonio,Q302717
2497,116263c1-5c53-49e1-a3d8-ce2f78525de5,P37,official language,Finnish,Hankasalmi,Q543717
2498,d31ff034-329b-4ece-bb55-8d4451b62035,P37,official language,Finnish,Ilmajoki,Q5985
2499,b4a191e3-6563-4a43-819c-b5edd08774a7,P37,official language,German,Canton of Lucerne,Q12121
2500,570cee23-0af7-40b1-9028-86226fa4cd54,P37,official language,Russian,"Pervomaysky District, Yaroslavl Oblast",Q1763312
2501,0e2ccff7-fd66-48d8-8fc3-cdb978380f84,P37,official language,Serbian,Serbian Orthodox Church,Q188814
2502,ca6ec5a2-29de-477e-b10c-5bdd74238ef0,P37,official language,English,Hong Kong,Q8646
2503,8f90721d-d0ab-4e40-bec6-f01e38458146,P37,official language,Basque,President of the Basque Autonomous Community,Q1124265
2504,1ce353c2-599b-49f3-bec6-f591da92d58f,P37,official language,Romanian,European Union,Q458
2505,42642b80-4f5b-4b21-913f-7445081df143,P37,official language,German,Liestal,Q68972
2506,b0f24ec2-6db9-419e-95d9-81e335aa1f65,P37,official language,Chinese,Sui dynasty,Q7405
2507,63e9f297-63ba-4357-aa0f-e9ee1cc9c3d0,P37,official language,Urdu,Hyderabad,Q1361
2508,d6130466-8da3-4c95-b759-c94bfd33972a,P37,official language,Khmer,Democratic Kampuchea,Q330988
2509,8ccbe9ab-3cab-42c5-8243-dd9b1096224b,P37,official language,Italian,Biasca,Q67523
2510,fc99c5fc-fc66-47c2-819a-145723f24bcd,P37,official language,Portuguese,Bolama,Q681802
2511,0a397d47-f724-4f1c-a2f0-f8686190e9af,P37,official language,Russian,South Ossetia,Q23427
2512,96f7d2eb-3ace-4320-9e5f-d6b7903097a2,P37,official language,Spanish,Aracena,Q624511
2513,0d286aa9-d848-4c03-8916-bdf976b3b80c,P37,official language,English,New Jersey,Q1408
2514,6520c7ab-93a2-433a-9db3-e94df5d0aa10,P37,official language,English,Namibia,Q1030
2515,9b184013-873a-4ad3-8c37-db86924be8b7,P37,official language,Dutch,Netherlands Antilles,Q25227
2516,d170bf04-f1bc-4174-9fb5-2ca060a49842,P37,official language,French,Economic Community of West African States,Q193272
2517,a1382e90-494a-42ab-b894-f449dc715ada,P37,official language,Italian,Chiasso,Q68111
2518,d9f55db7-d6fb-4cd6-8cfe-45375f6443c7,P37,official language,Slovak,European Union,Q458
2519,91b4a54f-e693-41f6-bf0b-64ec2e8626ae,P37,official language,French,Prilly,Q69757
2520,483315db-4b14-42f3-a4af-d2b970115eb0,P37,official language,French,history of Limousin,Q2641849
2521,6dffc6e5-943a-4392-b06a-ca57a70b2b74,P37,official language,Bengali,Bangladesh,Q902
2522,8ac3bca7-f903-4220-b010-29180d14d2fc,P37,official language,Italian,Lamone,Q70030
2523,dd5b0eb8-622d-4a4d-b005-ad5819810602,P37,official language,Filipino,Central Visayas,Q13669
2524,97da9c2b-9fd5-4bc6-9ae8-41addabccf75,P37,official language,Finnish,Ranua,Q485776
2525,63bf196b-6308-4264-8a4e-e6252b4fb892,P37,official language,Catalan,Andorra,Q228
2526,97071dec-c248-4f11-9646-bb3d9e4782b3,P37,official language,English,Trinidad and Tobago,Q754
2527,769af264-e7fb-40a3-96fc-401b50ca04da,P37,official language,English,United Kingdom,Q145
2528,7a589864-aacc-4fc6-a858-937df634fe9e,P37,official language,Russian,Kamchatka Krai,Q7948
2529,c236e5e9-3f71-418f-84e8-3c2b24234cdc,P37,official language,French,Blonay,Q52266
2530,4cfff3fe-31da-43b3-9603-856130014808,P37,official language,Italian,Ronco sopra Ascona,Q68336
2531,a5192f46-8be8-45f7-8cfd-8bd6d0346c00,P37,official language,German,Germany,Q183
2532,8bbde45e-1f74-4e49-b542-403de83a0a2d,P37,official language,French,Lausanne,Q807
2533,5afcabf6-b05a-4ce8-9cb6-d6d6b78effed,P37,official language,English,Botswana,Q963
2534,d7f1b2ae-2f36-4d0f-bcc9-741beca7c5f2,P37,official language,Finnish,Iitti,Q853673
2535,4688bda2-7b1a-4664-a1f3-463baa64aae7,P37,official language,English,Sint Maarten,Q26273
2536,c30b4015-d264-4dd6-93f5-bd56e169d6bd,P37,official language,Russian,Moscow Mathematical Society,Q1949336
2537,ecca1a6a-181d-4762-b0a8-158ed1f6fcb7,P37,official language,Russian,Stavropol Krai,Q5207
2538,84cd4989-8985-4fba-8ade-eee8bed40ea0,P37,official language,French,Central African Republic,Q929
2539,e3e498a0-b4c0-4e8b-8b2e-988623a56b3f,P37,official language,Latin,Kingdom of Asturias,Q231392
2540,45e1d030-31cd-49e6-8fbc-f18356566a4a,P37,official language,Russian,Gagauzia,Q164819
2541,8e61733b-138d-4741-859f-61054ea3e2f0,P37,official language,English,NATO,Q7184
2542,fa5669bb-29be-4b55-8ce8-e9cd1b343d84,P37,official language,Russian,Tolyatti,Q1341
2543,4887faa4-b6e0-48ad-a8fb-b560da5932ab,P37,official language,Latin,Kingdom of Mercia,Q105092
2544,e002d625-6e3a-454a-8ccc-764d11d9329f,P37,official language,English,Utah,Q829
2545,ca82d57e-3843-403d-aa0e-a40a5c310d44,P37,official language,Dutch,South African Republic,Q550374
2546,e931dfe6-c073-4baa-b7ba-96085d0cf1ec,P37,official language,Scots,Dundee,Q123709
2547,d836e8a4-b629-439f-a2b4-79255654cca5,P37,official language,Finnish,Kouvola,Q204382
2548,27e38b6d-119e-444c-bd0f-f2a512a62195,P37,official language,English,Mandatory Palestine,Q193714
2549,86d3f293-6ab4-4e4a-ab0e-7282351410d2,P37,official language,Finnish,Janakkala,Q374324
2550,c6b01dd3-dfe1-4851-90b6-91ccc0654cd9,P37,official language,Russian,Krasnodar Krai,Q3680
2551,72e96614-1931-4fd6-9149-67c640e55e1e,P37,official language,Russian,Shakhunya,Q198210
2552,27f80733-842f-4913-9ad8-8d61dd82b8c4,P37,official language,French,Togo,Q945
2553,4e151be0-c416-4180-b985-db43a1bc2ea9,P37,official language,German,Basel-Landschaft,Q12146
2554,3111ef22-efdf-4101-a203-e81626268d30,P37,official language,English,Zambia,Q953
2555,f1ebdd97-f39b-4bdb-805a-2dd0ffd98f6a,P37,official language,English,Liberia,Q1014
2556,f8e24f6a-d49c-4e2d-8d25-26b955df94fe,P37,official language,English,Prince Edward Island,Q1979
2557,e0d7eabc-d9c4-4eda-a723-93e0de545d83,P37,official language,Serbian,Kosovo,Q1246
2558,7c0ab273-0e1e-4330-9a24-214c42bd9ef1,P37,official language,Ukrainian,Mykolaiv Oblast,Q181633
2559,f90b92cb-a0de-40c1-bedb-1e720b33fbc3,P37,official language,Latin,Kingdom of Jerusalem,Q55502
2560,c041b5fb-c0c6-44c5-bae7-1bbc3eee8682,P37,official language,English,Malawi,Q1020
2561,22d6ebf2-624b-425c-8a73-e5bbf468295d,P37,official language,Hebrew,Palestinian territories,Q407199
2562,9702289c-5375-4886-9d90-ae26bb3784ae,P37,official language,Finnish,Haukipudas,Q985443
2563,fae9e206-80a4-41d3-9aa6-31dd8cc1dbbb,P37,official language,Swedish,Stockholm County Council,Q3233188
2564,f1970f69-56b9-445c-b059-0d7c1231cbfa,P37,official language,Finnish,Turku,Q38511
2565,a3b33e89-7ea1-47f3-8bce-4a8873d04862,P37,official language,French,International Olympic Committee,Q40970
2566,ed685a16-23ad-4953-9f20-2f1c1833a472,P37,official language,Swedish,Arvidsjaur Municipality,Q499404
2567,be910981-2b4b-4852-81f8-a6427b010876,P37,official language,Dutch,Flemish Community,Q9331
2568,d4c4cb3c-be23-4d35-99e1-b96ce283aae1,P37,official language,Portuguese,Angola,Q916
2569,ce1768df-16c2-4100-8ad8-a73e7a491ca0,P37,official language,Swedish,Turku,Q38511
2570,e87b011e-6dad-4434-814f-c63e75e879a7,P37,official language,English,Jamshedpur,Q200054
2571,31247fde-7fd1-4093-8ca0-28f030fa4380,P37,official language,English,Azad Kashmir,Q200130
2572,8910ed94-1c04-443b-b21f-dac4cc453e98,P37,official language,Finnish,Suomenniemi,Q204707
2573,0e127234-e6a7-4324-888c-635e48a9e6b9,P37,official language,English,Bermuda,Q23635
2574,177ace50-9f45-42e4-ba1c-802c61080d3f,P37,official language,Italian,Bedano,Q68799
2575,1a5ca55b-bdca-4189-8509-8dfe4cd574e1,P37,official language,Catalan,Formentera,Q52626
2576,94e5588d-8e56-4489-978a-0af5bded5aa8,P37,official language,Dutch,Bonaire,Q25396
2577,28cfeed8-58b2-4900-a06b-826197b31635,P37,official language,English,Sudan,Q1049
2578,b18a8ed3-70bc-4b95-8fe8-f162f61e1f1a,P37,official language,Russian,Soviet Union,Q15180
2579,c21be292-4c5a-4793-9751-6ceda6354ad0,P37,official language,French,Saskatchewan,Q1989
2580,4b2e6502-9df7-41ab-8220-3e25b74764c1,P37,official language,Finnish,Haparanda Municipality,Q510310
2581,667d8086-f33d-4c1a-aa1b-560541ed12b9,P37,official language,Dutch,Aruba,Q21203
2582,79db2557-9741-4c99-9ba1-774565d7548e,P37,official language,English,Montserrat,Q13353
2583,692a1b69-941c-442b-b9fc-baa82416c7eb,P37,official language,Somali,Somalia,Q1045
2584,d936530b-8ad7-4fe1-a889-bf28141e518c,P37,official language,Finnish,Hirvensalmi,Q607778
2585,a0cf802f-095c-4fdc-bbd9-0555ec564c4e,P37,official language,Finnish,Pajala Municipality,Q186230
2586,d10e1dff-f587-4912-a687-4a12fc06b507,P37,official language,Spanish,Organization for Security and Co-operation in Europe,Q81299
2587,d5bbb14f-f8ab-48fe-a632-90f67f6eaf62,P37,official language,Finnish,Oulainen,Q985459
2588,42b14ae0-f78b-4374-8fef-b666f175f192,P37,official language,Serbian,Autonomous Province of Kosovo and Metohija,Q1255
2589,7931583e-fd65-41de-8af2-b9cede9978d2,P37,official language,Russian,Karachay-Cherkess Republic,Q5328
2590,ab0d9b92-cdbc-4819-ac91-01742bcf96a2,P37,official language,Swedish,Helsinki,Q1757
2591,40f35c91-964b-4ba7-bee6-01f681421d4c,P37,official language,English,European Space Agency,Q42262
2592,4ea60aac-4ccb-4fec-841f-378b24823ea2,P37,official language,Swedish,Kokkola,Q207891
2593,287f64cc-f7fc-4e3e-b717-83808653e543,P37,official language,French,Morges,Q69401
2594,3e5af009-8990-4bd4-9226-fc5f142b7a8f,P37,official language,English,Arizona,Q816
2595,9f687ccc-8fa5-4ad7-8412-b38ea042a9cf,P37,official language,Azerbaijani,Qazvin Province,Q1105893
2596,6f692781-aab6-46cb-921b-2873905cd8cd,P37,official language,Mongolian,Mongolia,Q711
2597,87c11a84-0c37-40c2-93a2-f1cbf5f3456b,P37,official language,Latvian,European Union,Q458
2598,ae080a99-8332-49a9-ac1f-d25a8010ed4d,P37,official language,English,Sierra Leone,Q1044
2599,1b927bef-b871-4c86-b71a-2d9b6e62785d,P37,official language,Catalan,Ibiza,Q52631
2600,13cf1ebd-4347-43f4-ae44-35d1bd6ddb53,P37,official language,Spanish,Paraguay,Q733
2601,a0d165bc-5700-44ac-9707-176198b72d55,P37,official language,Russian,Republic of Bashkortostan,Q5710
2602,8444aa49-dd1d-42af-9cab-4085f8f8440c,P37,official language,Indonesian,Indonesia,Q252
2603,95969828-333f-41a5-8aef-57ae80610ea4,P37,official language,Swedish,Siuntio,Q984931
2604,2a18c56d-f05e-46a3-83f0-34fd0865000e,P37,official language,English,Cebu,Q13786
2605,d789c6c8-4f68-4938-b1a3-6ca2ab321da1,P37,official language,French,Monaco,Q235
2606,6067073b-5ab8-4962-8203-0b5b5675b17b,P37,official language,Russian,Zabaykalsky Krai,Q6838
2607,37819fe7-bce0-45fd-8f9c-13d6f79ae6e3,P37,official language,English,Northern Mariana Islands,Q16644
2608,45bb18ed-9ba8-40dd-b185-d7e272272713,P37,official language,Russian,Neklinovsky District,Q2217404
2609,ec6c7c4b-4c9a-409c-98da-5d252db6bb49,P37,official language,Azerbaijani,Azerbaijan,Q227
2610,85e238fa-2e06-4f5b-8f04-fe67a398813d,P37,official language,French,Canton of Vaud,Q12771
2611,0205e63c-e22c-435b-af1f-2b7f73be1230,P37,official language,English,Singapore,Q334
