,uuid,predicate_id,predicate_label,obj_label,sub_label,location_is_obj,location_is_sub,obj_uri,sub_uri,Unnamed: 0_y,geolocation_sub,geolocation_obj
4408,5f267622-a766-4b59-8f7f-96c4fe2b0cb6,P159,headquarters location,Edmonton,Progressive Conservative Association of Alberta,True,False,Q1518057,Q1518057,2217,,"(53.5462055, -113.491241)"
4409,df2ffdd7-1a38-4e76-b864-cdd4a73df52b,P159,headquarters location,Helsinki,Atlantis FC,True,False,Q756695,Q756695,2218,,"(60.1674881, 24.9427473)"
4410,f43549b9-71a5-4ca5-82b3-5ea60f9b2d75,P159,headquarters location,Geneva,EasyJet Switzerland,True,False,Q1050862,Q1050862,2219,,"(46.2017559, 6.1466014)"
4411,1a6348a3-dea9-4784-a9eb-bf00db8f1afc,P159,headquarters location,Bucharest,University of Bucharest,True,False,Q608338,Q608338,2220,,"(44.4361414, 26.1027202)"
4412,38b2b6d2-262a-46c8-99f3-c919a97953fe,P159,headquarters location,Glasgow,"Sharp, Stewart and Company",True,False,Q476988,Q476988,2221,,"(55.861155, -4.2501687)"
4413,3a9cb71a-9c0e-4d88-af6e-17cd198e93e9,P159,headquarters location,Chicago,South Side Elevated Railroad,True,False,Q3492278,Q3492278,2222,,"(41.8755616, -87.6244212)"
4414,8649c413-eb23-478a-94e5-6189dde48921,P159,headquarters location,Rotterdam,Universal Esperanto Association,True,False,Q12565,Q12565,2223,,"(51.9244424, 4.47775)"
4415,64f02c89-119d-4d57-980c-88cab6b95186,P159,headquarters location,Chicago,Staver,True,False,Q7604813,Q7604813,2224,,"(41.8755616, -87.6244212)"
4416,60c2d39d-0707-4283-af5b-3725ab88815a,P159,headquarters location,Montevideo,Racing Club de Montevideo,True,False,Q1417183,Q1417183,2225,,"(-34.9058916, -56.1913095)"
4417,96f8d482-448f-46b2-96b0-e697161aba95,P159,headquarters location,London,British Railways Board,True,False,Q920016,Q920016,2226,,"(51.4893335, -0.14405508452768728)"
4418,2693d5ab-a186-4dde-baaf-5620d6332b3a,P159,headquarters location,Cologne,European Aviation Safety Agency,True,False,Q276255,Q276255,2227,,"(50.938361, 6.959974)"
4419,324964c8-96ea-43d2-ac89-a1992731c55d,P159,headquarters location,Haifa,Haifa Theatre,True,False,Q2568875,Q2568875,2228,,"(32.799313, 34.989571715728204)"
4420,b22f1e93-b867-4245-aa94-01af8384c4c9,P159,headquarters location,Bolton,B. Hick and Sons,True,False,Q4834017,Q4834017,2229,,"(53.5782863, -2.4300367)"
4421,7402e806-3c4c-4a4a-941b-b426f2b062a4,P159,headquarters location,Tallinn,Eesti Televisioon,True,False,Q509492,Q509492,2230,,"(59.4372155, 24.7453688)"
4422,f88341ae-5839-4785-a60b-7293530bf7dd,P159,headquarters location,Cambridge,Intransitive Recordings,True,False,Q16997232,Q16997232,2231,,"(52.2055314, 0.1186637)"
4423,ca9f7d8c-555c-4486-8a79-999eb0afdbcb,P159,headquarters location,Middlesbrough,Teesside University,True,False,Q3695910,Q3695910,2232,,"(54.5760419, -1.2344047)"
4424,0e788abc-53fc-4f0b-8a76-a800b1fdf2f8,P159,headquarters location,Philadelphia,Monell Chemical Senses Center,True,False,Q6898934,Q6898934,2233,,"(39.9527237, -75.1635262)"
4425,a9ce2fce-8f77-4fcf-80ac-5e254e32e75f,P159,headquarters location,Detroit,Henry Ford Health System,True,False,Q5721418,Q5721418,2234,,"(42.3315509, -83.0466403)"
4426,475aa544-44af-41ac-9688-613939c7fc36,P159,headquarters location,Calgary,Canada West Foundation,True,False,Q16955202,Q16955202,2235,,"(51.0456064, -114.057541)"
4427,e415c521-fca5-45fe-ac2e-2fcef858ee58,P159,headquarters location,Dallas,Viper Comics,True,False,Q7933451,Q7933451,2236,,"(32.7762719, -96.7968559)"
4428,db60f5e1-d31a-486c-aaa6-1dd54cdf7c2f,P159,headquarters location,London,Acid Jazz Records,True,False,Q1002465,Q1002465,2237,,"(51.4893335, -0.14405508452768728)"
4429,9705c5ba-6e5b-4aa7-8161-0218ebc1f701,P159,headquarters location,Seattle,Brooks Sports,True,False,Q670764,Q670764,2238,,"(47.6038321, -122.330062)"
4430,123a5090-271f-4b7d-9d04-4095945f7f41,P159,headquarters location,Berlin,Brown Company,True,False,Q16954138,Q16954138,2239,,"(52.5170365, 13.3888599)"
4431,7a449d7c-ca4f-4de5-8887-348e62832d69,P159,headquarters location,London,Polydor Records,True,False,Q155152,Q155152,2240,,"(51.4893335, -0.14405508452768728)"
4432,1ed1c6c3-8d31-4bcf-aba3-96b2ba431d66,P159,headquarters location,Brighton,Fat Cat Records,True,False,Q2589723,Q2589723,2241,,"(50.8214626, -0.1400561)"
4433,73c12792-46da-42de-abad-f1116245f279,P159,headquarters location,Athens,National Technical University of Athens,True,False,Q1640726,Q1640726,2242,,"(37.9755648, 23.7348324)"
4434,b15c8b74-c524-4d05-9616-ce3cefc6fffd,P159,headquarters location,Atlanta,Gray Television,True,False,Q5598232,Q5598232,2243,,"(33.7489924, -84.3902644)"
4435,e7e40b92-773b-4065-8511-7bab32d7c355,P159,headquarters location,Queensland,Tatts Group,True,False,Q7688473,Q7688473,2244,,"(-22.1646782, 144.5844903)"
4436,284677ec-36b4-4b97-8f94-832e6809306e,P159,headquarters location,Shanghai,Shanghai Jiao Tong University,True,False,Q525169,Q525169,2245,,"(31.2312707, 121.4700152)"
4437,b8eefbee-c420-46c6-b068-c3acfb7eddbb,P159,headquarters location,Toronto,Sun Media Corporation,True,False,Q3503752,Q3503752,2246,,"(43.6534817, -79.3839347)"
4438,e4e6639c-472b-4989-8f7e-44c77533a1be,P159,headquarters location,Glasgow,North British Locomotive Company,True,False,Q751494,Q751494,2247,,"(55.861155, -4.2501687)"
4439,6ce8a14a-b403-4224-8c8a-a0f47b5277ec,P159,headquarters location,Atlanta,SunTrust Banks,True,False,Q181507,Q181507,2248,,"(33.7489924, -84.3902644)"
4440,35e2f792-32d7-4f65-b7a5-5a1fc27d22b1,P159,headquarters location,Bremen,Jacobs University Bremen,True,False,Q59114,Q59114,2249,,"(53.0758196, 8.8071646)"
4441,60a4b4a6-a4d8-4940-a745-e1025f9882f3,P159,headquarters location,Limerick,Limerick F.C.,True,False,Q1552212,Q1552212,2250,,"(52.661252, -8.6301239)"
4442,311941d4-1f72-4dec-a5a6-16d1f35b32aa,P159,headquarters location,Quincy,Fore River Shipyard,True,False,Q1323171,Q1323171,2251,,"(42.2509914, -71.0037374)"
4443,9f494a64-0b95-4e0d-adf5-a528794527b2,P159,headquarters location,Jakarta,Lippo Group,True,False,Q4207988,Q4207988,2252,,"(-6.175247, 106.8270488)"
4444,d50e8264-5b21-428c-a622-c4f257b39766,P159,headquarters location,Haifa,Israel Electric Corporation,True,False,Q2915481,Q2915481,2253,,"(32.799313, 34.989571715728204)"
4445,77a38b6a-2051-4b10-bd1b-7f3cc4a4a297,P159,headquarters location,Wolverhampton,Mander Brothers,True,False,Q6747976,Q6747976,2254,,"(52.5847651, -2.127567)"
4446,2c5cbe38-cb21-4c08-9df2-259d46b09c22,P159,headquarters location,Hollywood,Republic Pictures,True,False,Q774682,Q774682,2255,,"(34.0980031, -118.329523)"
4447,b7d5b04b-a7ca-4f88-acd6-4866a2621944,P159,headquarters location,Paris,Dargaud,True,False,Q1165843,Q1165843,2256,,"(48.8588897, 2.3200410217200766)"
4448,ee7164cf-2163-42b2-a047-dd0613b88c3b,P159,headquarters location,Kyoto,Nintendo,True,False,Q8093,Q8093,2257,,"(35.021041, 135.7556075)"
4449,5570b2ba-1e23-4ec8-b1f8-c5687789190e,P159,headquarters location,Burlington,Crossroads Christian Communications,True,False,Q5188824,Q5188824,2258,,"(44.4761601, -73.212906)"
4450,db0518a7-d9f9-4f53-bb3d-e1d295b5f08d,P159,headquarters location,Vienna,Jane Goodall Institute,True,False,Q958460,Q958460,2259,,"(48.2083537, 16.3725042)"
4451,281c8cd5-cea2-4e5e-9ef7-47e513fde0b6,P159,headquarters location,Bristol,Bristol & West,True,False,Q4968756,Q4968756,2260,,"(51.4538022, -2.5972985)"
4452,ef2daa8c-a424-4299-87e2-2da98f82dbf4,P159,headquarters location,Chicago,Jewel-Osco,True,False,Q3178470,Q3178470,2261,,"(41.8755616, -87.6244212)"
4453,99ca9804-661d-4a95-b126-749613c6ea30,P159,headquarters location,Valencia,University of Valencia,True,False,Q383568,Q383568,2262,,"(39.4697065, -0.3763353)"
4454,1794a0c9-1a6f-4691-bf67-00ac9f70714b,P159,headquarters location,Baku,New Azerbaijan Party,True,False,Q876402,Q876402,2263,,"(40.163999149999995, 50.27770925520258)"
4455,5bbd25af-30eb-4ec6-8b23-a8bc12b81868,P159,headquarters location,Madrid,Chello Multicanal,True,False,Q9295735,Q9295735,2264,,"(40.4167047, -3.7035825)"
4456,dc77fab1-78b1-4b1d-ab65-0ee2d60bdc5e,P159,headquarters location,Boulder,Prairie Mountain Publishing,True,False,Q7237936,Q7237936,2265,,"(40.0149856, -105.270545)"
4457,1f86138f-a47f-47a3-b2ff-4a47d8eb7172,P159,headquarters location,Gothenburg,Hasselblad,True,False,Q64545,Q64545,2266,,"(57.7072326, 11.9670171)"
4458,273ecc13-7980-43e2-8174-36628c1e76c4,P159,headquarters location,Cambridge,University of Cambridge,True,False,Q35794,Q35794,2267,,"(52.2055314, 0.1186637)"
4459,c1aba5b0-b74d-42e4-af4a-3b525a32a421,P159,headquarters location,Philadelphia,Urban Outfitters,True,False,Q3552193,Q3552193,2268,,"(39.9527237, -75.1635262)"
4460,3d395005-b1f6-4f46-bd88-834b43418e01,P159,headquarters location,Denver,The Denver Dry Goods Company,True,False,Q7729741,Q7729741,2269,,"(39.7392364, -104.984862)"
4461,6fac6b69-468f-4601-9e5b-6185eb2eb86e,P159,headquarters location,Montreal,Miracle Mart,True,False,Q6872412,Q6872412,2270,,"(45.5031824, -73.5698065)"
4462,70568f6f-9c45-4bcc-85f3-2bedfe435ca4,P159,headquarters location,Tokyo,Sunrise Party,True,False,Q1353524,Q1353524,2271,,"(35.6840574, 139.7744912)"
4463,0fbfa1ad-bc20-4402-8d50-f2d72bcab374,P159,headquarters location,Rome,Astaldi,True,False,Q2271469,Q2271469,2272,,"(41.8933203, 12.4829321)"
4464,5c7f7fc0-06a1-4155-8eaa-156fcf8cf9a1,P159,headquarters location,Houston,BMC Software,True,False,Q796309,Q796309,2273,,"(29.7589382, -95.3676974)"
4465,ec503b35-9f07-439c-a3ef-7dee589729d0,P159,headquarters location,Chicago,Argo Tea,True,False,Q4789633,Q4789633,2274,,"(41.8755616, -87.6244212)"
4466,ea000ca5-dd10-47c1-950b-cc72b74c94a7,P159,headquarters location,Oslo,Edda Media,True,False,Q1786254,Q1786254,2275,,"(59.9133301, 10.7389701)"
4467,e824aedd-221e-489b-a511-49d9c6499154,P159,headquarters location,Toronto,Six Shooter Records,True,False,Q7532877,Q7532877,2276,,"(43.6534817, -79.3839347)"
4468,98927ada-1723-4d21-9220-8a8b5cee211d,P159,headquarters location,Hertfordshire,de Havilland,True,False,Q283666,Q283666,2277,,"(51.840052299999996, -0.09785519224523963)"
4469,2fef52a9-158f-4562-92c2-15849a91f807,P159,headquarters location,Boston,Boston Market,True,False,Q603617,Q603617,2278,,"(42.3554334, -71.060511)"
4470,2e9e578e-7434-4900-a57b-903f8789f912,P159,headquarters location,Knoxville,AC Entertainment,True,False,Q4650939,Q4650939,2279,,"(35.9603948, -83.9210261)"
4471,1f4b8544-d99b-49fc-85aa-14f2fce79f7b,P159,headquarters location,Canberra,Royal Australian Air Force,True,False,Q823635,Q823635,2280,,"(-35.2975906, 149.1012676)"
4472,4408a711-b037-400d-89cc-017dcc476f28,P159,headquarters location,London,DCD Media,True,False,Q5204488,Q5204488,2281,,"(51.4893335, -0.14405508452768728)"
4473,a44a18e6-e19c-4b3b-9592-a560ce4a276d,P159,headquarters location,Poole,Legoland,True,False,Q253302,Q253302,2282,,"(50.7179472, -1.981521)"
4474,486ceba4-1a8a-47dd-9554-7d9c68614ecd,P159,headquarters location,Boston,Boston Athletic Association,True,False,Q3642952,Q3642952,2283,,"(42.3554334, -71.060511)"
4475,e9e9ba81-6a38-42eb-92f0-05d0e85adb21,P159,headquarters location,Vancouver,Emily Carr University of Art and Design,True,False,Q1337587,Q1337587,2284,,"(49.2608724, -123.113952)"
4476,0f83c653-ef08-4bd4-918b-c9d49d7e9e1b,P159,headquarters location,Paris,Club Med,True,False,Q1076645,Q1076645,2285,,"(48.8588897, 2.3200410217200766)"
4477,19e6dc15-2093-40c2-ac56-3b63ea2a25dd,P159,headquarters location,Oslo,STX Europe,True,False,Q494839,Q494839,2286,,"(59.9133301, 10.7389701)"
4478,a20fd161-bb67-4e85-ba27-4933471a68ff,P159,headquarters location,Chicago,NBC Sports Chicago,True,False,Q5151010,Q5151010,2287,,"(41.8755616, -87.6244212)"
4479,e588ca57-640c-4cf4-a418-7d72b500c7f6,P159,headquarters location,Tampa,University of South Florida,True,False,Q500606,Q500606,2288,,"(27.9477595, -82.458444)"
4480,d8ed40ea-50e4-4c64-95b7-c08d1c96b275,P159,headquarters location,Montreal,"Montreal Light, Heat & Power",True,False,Q1000212,Q1000212,2289,,"(45.5031824, -73.5698065)"
4481,7ab61fb5-2b8a-478c-bd13-8d2e185e1165,P159,headquarters location,Bangalore,Microland,True,False,Q6839605,Q6839605,2290,,"(12.9767936, 77.590082)"
4482,b84bd18c-86f8-45e7-87ac-166e579b48e3,P159,headquarters location,Dhaka,Biman Bangladesh Airlines,True,False,Q863432,Q863432,2291,,"(23.7644025, 90.389015)"
4483,3a8cd66f-e022-4de1-902c-f7ebae4043c7,P159,headquarters location,Chicago,Pitchfork,True,False,Q721140,Q721140,2292,,"(41.8755616, -87.6244212)"
4484,3c862539-3e82-4fbe-9a75-7bd931e6fc6f,P159,headquarters location,Toronto,Wood Gundy,True,False,Q8032214,Q8032214,2293,,"(43.6534817, -79.3839347)"
4485,b6bb0745-1697-44c7-a123-f40fa98e4c03,P159,headquarters location,Coventry,Coventry Climax,True,False,Q173016,Q173016,2294,,"(52.4081812, -1.510477)"
4486,8af82a5c-6cb8-4ccc-baf8-2d19adaef2ab,P159,headquarters location,Chicago,GTCR,True,False,Q5514670,Q5514670,2295,,"(41.8755616, -87.6244212)"
4487,a309860d-b8a3-4b1d-8ce9-eedf8cf8030c,P159,headquarters location,London,UBM plc,True,False,Q7863870,Q7863870,2296,,"(51.4893335, -0.14405508452768728)"
4488,568eea5d-4537-44dd-aa86-2210a7910963,P159,headquarters location,Jakarta,Citilink,True,False,Q1093383,Q1093383,2297,,"(-6.175247, 106.8270488)"
4489,6938bd68-caf3-42a8-be5a-373bbb9419c9,P159,headquarters location,Dublin,St Patrick's Athletic F.C.,True,False,Q394452,Q394452,2298,,"(53.3493795, -6.2605593)"
4490,ec9ed880-ab40-4f78-a9c2-f547422dc9d7,P159,headquarters location,Paris,Marilyn Agency,True,False,Q3847969,Q3847969,2299,,"(48.8588897, 2.3200410217200766)"
4491,a9bf32c2-d89f-4db0-b81e-5e36ed386b13,P159,headquarters location,Shanghai,Fudan University,True,False,Q495015,Q495015,2300,,"(31.2312707, 121.4700152)"
4492,841fd886-2055-4091-af07-f047e6535149,P159,headquarters location,London,BBC Radio,True,False,Q1191294,Q1191294,2301,,"(51.5073359, -0.12765)"
4493,9fb53a51-a69e-4bac-a2b0-960fbdad3ded,P159,headquarters location,Chesapeake,Dollar Tree,True,False,Q5289230,Q5289230,2302,,"(36.7183708, -76.2466798)"
4494,5eb3185e-bc61-41c1-aa0d-dbe84f5837c2,P159,headquarters location,Sarajevo,Faculty of Law (University of Sarajevo),True,False,Q6470927,Q6470927,2303,,"(43.8519774, 18.3866868)"
4495,397fde89-566f-4057-a90d-8938a46dab60,P159,headquarters location,Troy,Waco Aircraft Company,True,False,Q3012303,Q3012303,2304,,"(39.957373950000004, 26.238017461011644)"
4496,fd1d7cd9-5048-40b4-8b49-baec96699dc9,P159,headquarters location,Belgrade,Delta Holding,True,False,Q2539570,Q2539570,2305,,"(44.8178131, 20.4568974)"
4497,380e90a7-39cc-4b6f-8105-c06b77caa528,P159,headquarters location,Geneva,Motosacoche,True,False,Q447853,Q447853,2306,,"(46.2017559, 6.1466014)"
4498,90cd3ddb-f495-4058-bfde-fee006de2c81,P159,headquarters location,Amsterdam,P2P Foundation,True,False,Q7117860,Q7117860,2307,,"(52.3730796, 4.8924534)"
4499,5d8aab7a-5a3d-475b-9d51-ce086720a590,P159,headquarters location,Hamburg,HSH Nordbank,True,False,Q464676,Q464676,2308,,"(53.550341, 10.000654)"
4500,e41e909c-f6ff-4150-85fd-9b1e2ca4787d,P159,headquarters location,Yerevan,FC Pyunik,True,False,Q244317,Q244317,2309,,"(40.1777112, 44.5126233)"
4501,45a21917-5458-472b-96e2-6084bac4ea87,P159,headquarters location,Moscow,Soviet Air Defence Forces,True,False,Q631009,Q631009,2310,,"(55.625578, 37.6063916)"
4502,281d97ba-00cd-42c8-8eb9-e3c695074dd1,P159,headquarters location,Dallas,Omni Hotels & Resorts,True,False,Q7090329,Q7090329,2311,,"(32.7762719, -96.7968559)"
4503,f13ddc3a-947b-4d0c-a217-aa0a21b223dc,P159,headquarters location,Tokyo,Nippon Cultural Broadcasting,True,False,Q917203,Q917203,2312,,"(35.6840574, 139.7744912)"
4504,aec2adc6-1814-423e-a99c-6f621ae0d155,P159,headquarters location,Delhi,Delhi Transport Corporation,True,False,Q3595653,Q3595653,2313,,"(28.6273928, 77.1716954)"
4505,dbc71d7d-5fc7-49a0-a799-1983fa42d39a,P159,headquarters location,Leipzig,1. FC Lokomotive Leipzig,True,False,Q162317,Q162317,2314,,"(51.3406321, 12.3747329)"
4506,baba7012-38f4-48f8-a7c5-40a1b6160467,P159,headquarters location,Hamburg,Berenberg Bank,True,False,Q670792,Q670792,2315,,"(53.550341, 10.000654)"
4507,5f4980f5-c797-4a1e-bbec-9b0080ac81b1,P159,headquarters location,Newport,Newport County A.F.C.,True,False,Q18523,Q18523,2316,,"(41.5107263, -71.2971352)"
4508,3764f6c5-ada3-4e3f-bb75-3d03b13c28b3,P159,headquarters location,London,International Socialist Tendency,True,False,Q1196823,Q1196823,2317,,"(51.5073359, -0.12765)"
4509,d01c7bfb-65c9-41fb-b036-ce76ecad9a34,P159,headquarters location,Copenhagen,DFDS,True,False,Q1243964,Q1243964,2318,,"(55.6867243, 12.5700724)"
4510,46777bc8-51d8-425c-990a-e07d4538d257,P159,headquarters location,Milton,Dogfish Head Brewery,True,False,Q3033748,Q3033748,2319,,"(30.6324149, -87.0396881)"
4511,bb63b36b-2cd8-4624-b5d0-99f67e89cfe3,P159,headquarters location,Leeds,Leeds Permanent Building Society,True,False,Q6516066,Q6516066,2320,,"(53.7974185, -1.5437941)"
4512,2d2f301a-c3e5-4eeb-8d80-70551d5e1cbf,P159,headquarters location,Melbourne,Austereo Radio Network,True,False,Q4822905,Q4822905,2321,,"(-37.8142454, 144.9631732)"
4513,1c2bd22c-3866-433d-a48f-81ef50931cd1,P159,headquarters location,Amsterdam,TMF Nederland,True,False,Q2382500,Q2382500,2322,,"(52.3730796, 4.8924534)"
4514,49556dd4-1368-483a-aee5-388f82a7e357,P159,headquarters location,Tehran,Keshavarz F.C.,True,False,Q6395001,Q6395001,2323,,"(35.6892523, 51.3896004)"
4515,4d6f4c64-83aa-41eb-972b-c6e97a6309b9,P159,headquarters location,Columbus,Cummins,True,False,Q173476,Q173476,2324,,"(39.9622601, -83.0007065)"
4516,a3331c6e-f33d-4007-a17d-e134e974d434,P159,headquarters location,London,Newcomen Society,True,False,Q7017639,Q7017639,2325,,"(51.5073359, -0.12765)"
4517,75b07a1c-040b-4353-afc9-73e333ee6885,P159,headquarters location,Chicago,Chicago Public Library,True,False,Q1060421,Q1060421,2326,,"(41.8755616, -87.6244212)"
4518,29f295f6-baec-4903-b44b-eef4766f9588,P159,headquarters location,California,BlueSky Software,True,False,Q1136254,Q1136254,2327,,"(36.7014631, -118.755997)"
4519,260a2e26-9b66-4fd0-a61d-f5fc4e12592e,P159,headquarters location,Barcelona,Republican Left of Catalonia,True,False,Q150068,Q150068,2328,,"(41.3828939, 2.1774322)"
4520,6f05f18e-2a8e-464c-af9f-2f77420c1ea7,P159,headquarters location,Tokyo,El Dorado Wrestling,True,False,Q5351206,Q5351206,2329,,"(35.6840574, 139.7744912)"
4521,8c09217a-0ad7-477a-8159-a3646ad05a17,P159,headquarters location,Toronto,Tundra Books,True,False,Q7852896,Q7852896,2330,,"(43.6534817, -79.3839347)"
4522,e7d260be-3fb5-4dcb-a9d4-54c72db36c2f,P159,headquarters location,Seoul,LG Chem,True,False,Q486976,Q486976,2331,,"(37.5666791, 126.9782914)"
4523,b7ee25ed-f8ee-41cb-ab22-0b4fb9deb92d,P159,headquarters location,Lahore,Tanzeem-e-Islami,True,False,Q6744434,Q6744434,2332,,"(31.5656822, 74.3141829)"
4524,7158a532-56d2-44e8-83ec-a4e61ec02096,P159,headquarters location,Cologne,Germanwings,True,False,Q155038,Q155038,2333,,"(50.938361, 6.959974)"
4525,deb76fe4-379f-4c46-9825-f1b333b832dc,P159,headquarters location,Tokyo,Sora Ltd.,True,False,Q1317078,Q1317078,2334,,"(35.6840574, 139.7744912)"
4526,87fbe59b-70ac-4190-84c1-3ac055876585,P159,headquarters location,Bangalore,Sportskeeda,True,False,Q17082888,Q17082888,2335,,"(12.9767936, 77.590082)"
4527,b486720f-4a40-40f3-b92d-0be34700b87f,P159,headquarters location,Warsaw,Centralwings,True,False,Q1054124,Q1054124,2336,,"(52.2337172, 21.071432235636493)"
4528,2fe56047-c62a-4f14-b73c-657cc58357ef,P159,headquarters location,Tehran,Bank Mellat,True,False,Q4855944,Q4855944,2337,,"(35.6892523, 51.3896004)"
4529,8c1f8f7f-762f-4ba2-a752-77b1567f581b,P159,headquarters location,Kolkata,Rupa & Co.,True,False,Q7380179,Q7380179,2338,,"(22.5726459, 88.3638953)"
4530,d5a57c6a-6fe4-452e-890f-1e774a46f466,P159,headquarters location,Chicago,game companies named Stern,True,False,Q3498776,Q3498776,2339,,"(41.8755616, -87.6244212)"
4531,a598136b-ebf0-4047-a31b-768c36f9f70c,P159,headquarters location,Berlin,Deutsche Reichsbahn (GDR),True,False,Q700563,Q700563,2340,,"(52.5170365, 13.3888599)"
4532,b72c25fb-a0a7-4a26-8697-7ee75edf7e4f,P159,headquarters location,Singapore,NTUC FairPrice,True,False,Q6955519,Q6955519,2341,,"(1.357107, 103.8194992)"
4533,c1f8e848-9570-4c59-ace3-9cb4e2902322,P159,headquarters location,Cleveland,NACCO Industries,True,False,Q6952158,Q6952158,2342,,"(41.4996574, -81.6936772)"
4534,6bd8762e-46fd-4f04-b2d4-91bfae04ad64,P159,headquarters location,Baltimore,Crystal Palace Baltimore,True,False,Q1142391,Q1142391,2343,,"(39.2908816, -76.610759)"
4535,e4b2b9e8-bac8-4820-8fe6-033de2f51242,P159,headquarters location,Cleveland,Lakeshore Technical College,True,False,Q12061082,Q12061082,2344,,"(41.4996574, -81.6936772)"
4536,d04925f2-a352-4717-a63b-e53552465976,P159,headquarters location,Mumbai,Cinevistaas Limited,True,False,Q5120900,Q5120900,2345,,"(18.9733536, 72.82810491917377)"
4537,8c2b9d20-91e8-4160-bb84-deabf43ebd46,P159,headquarters location,Houston,Lyndon B. Johnson Space Center,True,False,Q208371,Q208371,2346,,"(29.7589382, -95.3676974)"
4538,b9fe34b8-1775-4328-b57f-5109daa49f4d,P159,headquarters location,Miami,Slip-n-Slide Records,True,False,Q1081874,Q1081874,2347,,"(25.7741728, -80.19362)"
4539,2e51fcd4-b2e3-4243-ba36-81bb49f459af,P159,headquarters location,Singapore,Singapore Bus Service,True,False,Q4473722,Q4473722,2348,,"(1.357107, 103.8194992)"
4540,e88c2ff6-81d1-45fb-85e9-ab6842bf35b9,P159,headquarters location,Vancouver,MacMillan Bloedel,True,False,Q6722042,Q6722042,2349,,"(49.2608724, -123.113952)"
4541,1c3beadd-e54a-4383-9173-63d5566adfe9,P159,headquarters location,Atlanta,World Championship Wrestling,True,False,Q130171,Q130171,2350,,"(33.7489924, -84.3902644)"
4542,098d0488-9303-497c-91f4-13090f3c707b,P159,headquarters location,Irvine,Baja Fresh,True,False,Q2880019,Q2880019,2351,,"(33.6856969, -117.8259819)"
4543,6386a036-a3d8-410e-b6b3-c28feb2c2db5,P159,headquarters location,Barcelona,CEDADE,True,False,Q1023309,Q1023309,2352,,"(41.3828939, 2.1774322)"
4544,1eb9f2da-f206-40f2-8c0f-f68601fbdcf5,P159,headquarters location,Edinburgh,Christian Salvesen,True,False,Q4566389,Q4566389,2353,,"(55.9533456, -3.1883749)"
4545,d880d349-6c1f-4798-9ea2-26fc4aef80be,P159,headquarters location,Houston,EDP Renewables North America,True,False,Q5322866,Q5322866,2354,,"(29.7589382, -95.3676974)"
4546,4ef5d7cb-0ccd-4e63-9f61-2f0e627e3f79,P159,headquarters location,Nashville,Vanderbilt University,True,False,Q29052,Q29052,2355,,"(36.1622767, -86.7742984)"
4547,949f8118-cca2-4de4-86ca-c88b4ed678b0,P159,headquarters location,Queensland,Royal Automobile Club of Queensland,True,False,Q16822163,Q16822163,2356,,"(-22.1646782, 144.5844903)"
4548,15975a8f-9ada-4d43-ad19-20d83e33faa6,P159,headquarters location,Hagen,Douglas Holding,True,False,Q570747,Q570747,2357,,"(51.3582945, 7.473296)"
4549,52555b18-893f-4fcf-a3f4-75a0a02f97df,P159,headquarters location,Ottawa,Klipfolio Dashboard,True,False,Q6421108,Q6421108,2358,,"(45.4208777, -75.6901106)"
4550,f34e93d4-c5c0-4579-bedd-5bb62a0a7b77,P159,headquarters location,Oslo,Norwegian Industrial Property Office,True,False,Q6514252,Q6514252,2359,,"(59.9133301, 10.7389701)"
4551,a313c3c6-f20b-4b02-b851-f49cc50f6edc,P159,headquarters location,Claremont,Harvey Mudd College,True,False,Q12236173,Q12236173,2360,,"(34.0966764, -117.7197785)"
4552,64279894-2c4a-41b9-8fec-fe46cbcfd900,P159,headquarters location,Chicago,Geo D. Whitcomb Company,True,False,Q1999438,Q1999438,2361,,"(41.8755616, -87.6244212)"
4553,bdea6212-1708-4cb9-984c-257b691b6ec9,P159,headquarters location,Toronto,Kids Can Press,True,False,Q6404913,Q6404913,2362,,"(43.6534817, -79.3839347)"
4554,6721a105-abd8-4e26-914f-1bb63feed66b,P159,headquarters location,Ankara,Turkish Radio and Television Corporation,True,False,Q83389,Q83389,2363,,"(39.7160439, 32.7059948)"
4555,4dcd3481-8aee-4ec3-9b2e-0b34ecee237b,P159,headquarters location,Bedford,iRobot,True,False,Q285161,Q285161,2364,,"(40.0271453, -78.5237447)"
4556,f01eef4e-c04e-4e8b-a8db-0816dec899fd,P159,headquarters location,Sheffield,Warp Films,True,False,Q7969872,Q7969872,2365,,"(53.3806626, -1.4702278)"
4557,86c2344a-a6c6-4203-8dc7-cf10aa61397f,P159,headquarters location,Seattle,Digital Eel,True,False,Q5275848,Q5275848,2366,,"(47.6038321, -122.330062)"
4558,9bc1cc54-dc20-4e44-b4e1-fdb0a0f1a307,P159,headquarters location,Belgrade,League of Communists of Yugoslavia,True,False,Q641691,Q641691,2367,,"(44.8178131, 20.4568974)"
4559,87ce00f1-64ff-40f9-b466-41b56f61d3e3,P159,headquarters location,Vienna,Wiener AC,True,False,Q581990,Q581990,2368,,"(48.2083537, 16.3725042)"
4560,de9ee1b6-00a6-4a38-9ea1-65718151988b,P159,headquarters location,Vancouver,Fraser Institute,True,False,Q1451353,Q1451353,2369,,"(49.2608724, -123.113952)"
4561,741b9559-a9a9-4156-a267-09f9912d3ab5,P159,headquarters location,London,Eurasian Natural Resources Corporation,True,False,Q1374297,Q1374297,2370,,"(51.4893335, -0.14405508452768728)"
